2024-04-25 02:36:18,149 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:18,149 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 12
2024-04-25 02:36:18,149 INFO    SenderThread:2177 [file_stream.py:finish():595] file stream finish called
2024-04-25 02:36:18,227 INFO    SenderThread:2177 [file_stream.py:finish():599] file stream finish is done
2024-04-25 02:36:18,227 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 13
2024-04-25 02:36:18,227 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:18,227 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-25 02:36:18,227 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:18,227 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 13
2024-04-25 02:36:18,227 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 14
2024-04-25 02:36:18,227 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:18,228 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-25 02:36:18,228 DEBUG   SenderThread:2177 [sender.py:send():382] send: final
2024-04-25 02:36:18,228 DEBUG   SenderThread:2177 [sender.py:send():382] send: footer
2024-04-25 02:36:18,228 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:18,228 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 14
2024-04-25 02:36:18,228 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 02:36:18,228 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 02:36:18,228 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 02:36:18,229 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 02:36:18,229 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: server_info
2024-04-25 02:36:18,229 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: server_info
2024-04-25 02:36:18,231 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: get_summary
2024-04-25 02:36:18,231 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-25 02:36:18,231 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 02:36:18,231 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: job_info
2024-04-25 02:36:18,305 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: job_info
2024-04-25 02:36:18,305 INFO    MainThread:2177 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-04-25 02:36:18,305 INFO    MainThread:2177 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-04-25 02:36:18,305 INFO    MainThread:2177 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-04-25 02:36:18,305 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: shutdown
2024-04-25 02:36:18,306 INFO    HandlerThread:2177 [handler.py:finish():869] shutting down handler
2024-04-25 02:36:19,231 INFO    WriterThread:2177 [datastore.py:close():296] close: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/run-xamwxq7t.wandb
2024-04-25 02:36:19,305 INFO    SenderThread:2177 [sender.py:finish():1572] shutting down sender
2024-04-25 02:36:19,305 INFO    SenderThread:2177 [file_pusher.py:finish():172] shutting down file pusher
2024-04-25 02:36:19,305 INFO    SenderThread:2177 [file_pusher.py:join():178] waiting for file pusher
